author_rank,author_name,author_key,inspire_author_recid,author_type,paper_count,frontier_count,frontiers,first_year,last_year,citable_paper_count,total_citations_on_coauthored_papers,mean_citations_on_coauthored_papers,max_citations_on_coauthored_papers
6955,"Andrade, D.A.",INSPIRE:1702947,1702947,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6956,"Ayala-Torres, M.A.",INSPIRE:1768621,1768621,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6957,"Azzurri, P.",INSPIRE:1017776,1017776,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6958,"Bacchetta, N.",INSPIRE:1017741,1017741,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6959,"Behera, B.",INSPIRE:1049120,1049120,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6960,"Berger, J.",INSPIRE:2130469,2130469,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6961,"Blekman, F.",INSPIRE:1021164,1021164,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6962,"Bles, B.",INSPIRE:2130479,2130479,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6963,"Borkum, A.N.",INSPIRE:2130485,2130485,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6964,"Brunetti, G.",INSPIRE:2130491,2130491,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6965,"Capozzi, F.",INSPIRE:2130402,2130402,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6966,"Chithirasree, N.",INSPIRE:2130687,2130687,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6967,"Cintra, P.H.P.",INSPIRE:2130497,2130497,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6968,"Dallavalle, R.",INSPIRE:2130505,2130505,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6969,"Dasgupta, Arnab",INSPIRE:1273358,1273358,individual,1,1,TF,2022,2022,1,42,42.0,42
6970,"Davies, G.S.",INSPIRE:2650693,2650693,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6971,"De Curtis, S.",INSPIRE:1039860,1039860,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6972,"Dedin Neto, P.",INSPIRE:1721282,1721282,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6973,"Delgado, M.",INSPIRE:2130507,2130507,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6974,"Dolek, F.",INSPIRE:1888134,1888134,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6975,"Doran, S.",INSPIRE:1874306,1874306,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6976,"Elahi, Fatemeh",INSPIRE:1717833,1717833,individual,1,1,TF,2022,2022,1,42,42.0,42
6977,"Franco, D.",INSPIRE:2130516,2130516,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6978,"Fridell, Kåre",INSPIRE:1792361,1792361,individual,1,1,TF,2022,2022,1,42,42.0,42
6979,"Ganis, G.",INSPIRE:1008945,1008945,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6980,"Groh, M.",INSPIRE:1067010,1067010,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6981,"Hati, Chandan",INSPIRE:1422120,1422120,individual,1,1,TF,2022,2022,1,42,42.0,42
6982,"Helsens, C.",INSPIRE:1066984,1066984,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6983,"Huang, Peisi",INSPIRE:1273391,1273391,individual,1,1,TF,2022,2022,1,42,42.0,42
6984,"Janka, H.-Th.",INSPIRE:1004516,1004516,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6985,"Jo, J.H.",INSPIRE:1259354,1259354,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6986,"Jovančević, N.",INSPIRE:1887603,1887603,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6987,"Klein, J.",INSPIRE:2130410,2130410,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6988,"Kumar, P.",INSPIRE:1020793,1020793,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6989,"Leonidopoulos, C.",INSPIRE:1000554,1000554,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6990,"Li, S.",INSPIRE:1020963,1020963,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6991,"Liu, Y.",INSPIRE:2130619,2130619,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6992,"Locci, E.",INSPIRE:999945,999945,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
6993,"Luo, X.",INSPIRE:2130624,2130624,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6994,"López, F. Martínez",INSPIRE:1768597,1768597,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6995,"Machulin, I.M.",INSPIRE:2130627,2130627,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6996,"Man, M.",INSPIRE:2130629,2130629,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6997,"Matheny, M.",INSPIRE:1983269,1983269,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6998,"Messer, O.E.B.",INSPIRE:1043736,1043736,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
6999,"Mishra, P.",INSPIRE:2649937,2649937,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7000,"Mogan, A.",INSPIRE:1703728,1703728,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7001,"Nikolov, J.",INSPIRE:1906695,1906695,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7002,"O'Connor, E.",INSPIRE:1074466,1074466,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7003,"Parozzi, E.G.",INSPIRE:1973695,1973695,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7004,"Parveen, S.",INSPIRE:2043568,2043568,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7005,"Perez, E.",INSPIRE:1233279,1233279,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7006,"Riemann, T.",INSPIRE:991751,991751,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7007,"Rikalo, A.",INSPIRE:2130649,2130649,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7008,"Sahoo, S.K.",INSPIRE:2130653,2130653,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7009,"Santoro, D.",INSPIRE:2130657,2130657,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7010,"Santos, M.V.",INSPIRE:1257337,1257337,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7011,"Schmitz, Kai",INSPIRE:1071227,1071227,individual,1,1,TF,2022,2022,1,42,42.0,42
7012,"Shanahan, P.N.",INSPIRE:989164,989164,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7013,"Sharma, R.K.",INSPIRE:1065596,1065596,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7014,"Shi, W.",INSPIRE:1959451,1959451,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7015,"Singh, J.",INSPIRE:1959996,1959996,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7016,"Singh, L.",INSPIRE:2130665,2130665,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7017,"Spurgeon, C.",INSPIRE:2130671,2130671,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7018,"Strait, J.",INSPIRE:987397,987397,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7019,"Tenchini, R.",INSPIRE:986377,986377,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7020,"Todorović, N.",INSPIRE:2130690,2130690,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7021,"Torti, M.",INSPIRE:2130693,2130693,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7022,"Tran, D.Q.",INSPIRE:2029012,2029012,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7023,"Travar, M.",INSPIRE:2043585,2043585,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7024,"Tu, S.Z.",INSPIRE:2130699,2130699,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7025,"Tucker-Smith, David",INSPIRE:1055660,1055660,individual,1,1,TF,2022,2022,1,42,42.0,42
7026,"Utaegbulam, H.",INSPIRE:1915264,1915264,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7027,"Valentim, R.",INSPIRE:1728365,1728365,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7028,"Vergani, S.",INSPIRE:1040766,1040766,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7029,"Voutsinas, G.",INSPIRE:2166570,2166570,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7030,"Vraničar, A.",INSPIRE:2130706,2130706,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7031,"Weatherly, P.",INSPIRE:2130711,2130711,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7032,"Wenninger, J.",INSPIRE:983774,983774,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7033,"Wu, W.",INSPIRE:1622139,1622139,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7034,"Yang, G.",INSPIRE:2130723,2130723,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7035,"Yang, T.",INSPIRE:2130394,2130394,individual,1,2,IF | NF,2022,2022,1,42,42.0,42
7036,"Zimmermann, F.",INSPIRE:2049136,2049136,individual,1,5,AF | EF | NF | RPF | TF,2019,2019,1,42,42.0,42
7037,"Aielli, Giulio",INSPIRE:1067336,1067336,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7038,"Attanasio, Alaina",INSPIRE:2051206,2051206,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7039,"Ben-Haim, Eli",INSPIRE:1021152,1021152,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7040,"Bhave, Sunil A.",INSPIRE:2051207,2051207,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7041,"Borsato, Martino",INSPIRE:1262186,1262186,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7042,"Charles, Matthew John",INSPIRE:1020539,1020539,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7043,"Coco, Victor",INSPIRE:1060048,1060048,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7044,"Dey, Biplab",INSPIRE:1063647,1063647,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7045,"Dumps, Raphael",INSPIRE:1011236,1011236,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7046,"Elshimy, Bahaa",INSPIRE:2964267,2964267,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7047,"Feldman, Matthew A.",INSPIRE:1010211,1010211,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7048,"Fernández, Emilio Xosé Rodríguez",INSPIRE:1928710,1928710,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7049,"Ghosh, Sohitri",INSPIRE:1869187,1869187,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7050,"Gorordo, Thomas",INSPIRE:2051247,2051247,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7051,"Henry, Louis",INSPIRE:1262426,1262426,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7052,"Hickin, Abby",INSPIRE:2051208,2051208,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7053,"Hong, Seongjin",INSPIRE:1990748,1990748,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7054,"Lawrie, Benjamin",INSPIRE:1963552,1963552,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7055,"Le Dortz, Olivier",INSPIRE:1066819,1066819,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7056,"Maldonado, Juan P.A.",INSPIRE:2051233,2051233,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7057,"Marvinney, Claire",INSPIRE:1963508,1963508,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7058,"Mombächer, Titus",INSPIRE:2051248,2051248,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7059,"Northacker, David T.",INSPIRE:2051249,2051249,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7060,"Oo, Hein Zay Yar",INSPIRE:2051234,2051234,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7061,"Pai, Yun-Yi",INSPIRE:1963507,1963507,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7062,"Pizzimento, Luca",INSPIRE:1607111,1607111,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7063,"Pásztor, Gabriella",INSPIRE:994092,994092,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7064,"Robinson, Dean J.",INSPIRE:1064922,1064922,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7065,"Schindler, Heinrich",INSPIRE:1096953,1096953,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7066,"Sokoloff, Michael D.",INSPIRE:988167,988167,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7067,"Soliño, Saul López",INSPIRE:1947936,1947936,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7068,"Suresh, Aditya",INSPIRE:1979380,1979380,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7069,"Swallow, Paul",INSPIRE:1876257,1876257,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7070,"Tian, Hao",INSPIRE:1066429,1066429,individual,1,3,CF | IF | TF,2022,2022,1,41,41.0,41
7071,"Vari, Riccardo",INSPIRE:1066387,1066387,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7072,"Veres, Gábor",INSPIRE:1030290,1030290,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7073,"Vidal, Xabier Cid",INSPIRE:1070808,1070808,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7074,"Wilkinson, Michael K.",INSPIRE:1077525,1077525,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7075,"Williams, Michael",INSPIRE:983487,983487,individual,1,2,EF | RPF,2022,2022,1,41,41.0,41
7076,"Bevilacqua, G.",INSPIRE:1041454,1041454,individual,1,1,EF,2021,2021,1,40,40.0,40
7077,"Bi, H.Y.",INSPIRE:1667401,1667401,individual,1,1,EF,2021,2021,1,40,40.0,40
7078,"Briceño, Raúl",INSPIRE:1270452,1270452,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7079,"Bulava, John",INSPIRE:1053531,1053531,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7080,"Hartanto, H.B.",INSPIRE:1126054,1126054,individual,1,1,EF,2021,2021,1,40,40.0,40
7081,"Knechtli, Francesco",INSPIRE:1002576,1002576,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7082,"Kraus, M.",INSPIRE:1376436,1376436,individual,1,1,EF,2021,2021,1,40,40.0,40
7083,"Nasufi, J.",INSPIRE:1935825,1935825,individual,1,1,EF,2021,2021,1,40,40.0,40
7084,"Rusetsky, Akaki",INSPIRE:990915,990915,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7085,"Ryan, Sinéad M.",INSPIRE:990875,990875,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7086,"Thomas, Christopher E.",INSPIRE:1039331,1039331,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7087,"Wagner, Marc",INSPIRE:2048904,2048904,individual,1,2,RPF | TF,2022,2022,1,40,40.0,40
7088,"Worek, M.",INSPIRE:1040479,1040479,individual,1,1,EF,2021,2021,1,40,40.0,40
7089,"Broussard, Leah",INSPIRE:1061677,1061677,individual,1,1,RPF,2022,2022,1,38,38.0,38
7090,"Ghiglieri, Jacopo",INSPIRE:1056601,1056601,individual,1,1,RPF,2022,2022,1,38,38.0,38
7091,"Kamyshkov, Yuri",INSPIRE:1003788,1003788,individual,1,1,RPF,2022,2022,1,38,38.0,38
7092,"Low, Matthew",INSPIRE:1061156,1061156,individual,1,1,TF,2022,2022,1,38,38.0,38
7093,"Postma, Marieke",INSPIRE:1021727,1021727,individual,1,1,RPF,2022,2022,1,38,38.0,38
7094,"Anderson, Marin",INSPIRE:1985849,1985849,individual,1,1,CF,2021,2021,1,37,37.0,37
7095,"Appleby, R.B.",INSPIRE:1019588,1019588,individual,1,1,RPF,2022,2022,1,37,37.0,37
7096,"Aslaninejad, M.",INSPIRE:1067718,1067718,individual,1,1,RPF,2022,2022,1,37,37.0,37
7097,"Barlow, R.",INSPIRE:1017330,1017330,individual,1,1,RPF,2022,2022,1,37,37.0,37
7098,"Boezio, Mirko",INSPIRE:1016002,1016002,individual,1,1,CF,2022,2022,1,37,37.0,37
7099,"Bowman, Judd",INSPIRE:1658037,1658037,individual,1,1,CF,2021,2021,1,37,37.0,37
7100,"Bradley, Richard",INSPIRE:1027871,1027871,individual,1,1,CF,2021,2021,1,37,37.0,37
7101,"Buckley, James",INSPIRE:1015056,1015056,individual,1,1,CF,2022,2022,1,37,37.0,37
7102,"Burns, Jack",INSPIRE:1951951,1951951,individual,1,1,CF,2021,2021,1,37,37.0,37
7103,"Cervelli, F.",INSPIRE:1059554,1059554,individual,1,1,RPF,2022,2022,1,37,37.0,37
7104,"Chang, Tzu-Ching",INSPIRE:1026898,1026898,individual,1,1,CF,2021,2021,1,37,37.0,37
7105,"Donato, Fiorenza",INSPIRE:1011572,1011572,individual,1,1,CF,2022,2022,1,37,37.0,37
7106,"Donghia, R.",INSPIRE:1471791,1471791,individual,1,1,RPF,2022,2022,1,37,37.0,37
7107,"Furlanetto, Steven",INSPIRE:1020178,1020178,individual,1,1,CF,2021,2021,1,37,37.0,37
7108,"Hallinan, Gregg",INSPIRE:1882292,1882292,individual,1,1,CF,2021,2021,1,37,37.0,37
7109,"Hegedus, Alex",INSPIRE:2510409,2510409,individual,1,1,CF,2021,2021,1,37,37.0,37
7110,"Hungerford, E.",INSPIRE:1005268,1005268,individual,1,1,RPF,2022,2022,1,37,37.0,37
7111,"Kasper, Justin",INSPIRE:1740087,1740087,individual,1,1,CF,2021,2021,1,37,37.0,37
7112,"Kelliher, D.J.",INSPIRE:1067609,1067609,individual,1,1,RPF,2022,2022,1,37,37.0,37
7113,"Kirch, K.",INSPIRE:1036974,1036974,individual,1,1,RPF,2022,2022,1,37,37.0,37
7114,"Knecht, A.",INSPIRE:1048672,1048672,individual,1,1,RPF,2022,2022,1,37,37.0,37
7115,"Kocz, Jonathan",INSPIRE:1966502,1966502,individual,1,1,CF,2021,2021,1,37,37.0,37
7116,"Kuno, Y.",INSPIRE:1001540,1001540,individual,1,1,RPF,2022,2022,1,37,37.0,37
7117,"Kurup, A.",INSPIRE:1043348,1043348,individual,1,1,RPF,2022,2022,1,37,37.0,37
7118,"Long, K.",INSPIRE:2053460,2053460,individual,1,1,RPF,2022,2022,1,37,37.0,37
7119,"Luca, A.",INSPIRE:1205924,1205924,individual,1,1,RPF,2022,2022,1,37,37.0,37
7120,"Lux, Jim",INSPIRE:2510412,2510412,individual,1,1,CF,2021,2021,1,37,37.0,37
7121,"Lynch, K.",INSPIRE:1284177,1284177,individual,1,1,RPF,2022,2022,1,37,37.0,37
7122,"MacDowall, Robert",INSPIRE:1936620,1936620,individual,1,1,CF,2021,2021,1,37,37.0,37
7123,"Machida, S.",INSPIRE:1053716,1053716,individual,1,1,RPF,2022,2022,1,37,37.0,37
7124,"Martini, M.",INSPIRE:1077530,1077530,individual,1,1,RPF,2022,2022,1,37,37.0,37
7125,"McEnry, Julie",INSPIRE:2051106,2051106,individual,1,1,CF,2022,2022,1,37,37.0,37
7126,"Mirocha, Jordan",INSPIRE:1882493,1882493,individual,1,1,CF,2021,2021,1,37,37.0,37
7127,"Mori, Y.",INSPIRE:996828,996828,individual,1,1,RPF,2022,2022,1,37,37.0,37
7128,"Muratori, B.",INSPIRE:1883202,1883202,individual,1,1,RPF,2022,2022,1,37,37.0,37
7129,"Papa, A.",INSPIRE:1062478,1062478,individual,1,1,RPF,2022,2022,1,37,37.0,37
7130,"Planche, T.",INSPIRE:2053479,2053479,individual,1,1,RPF,2022,2022,1,37,37.0,37
7131,"Pober, Jonathan",INSPIRE:2168149,2168149,individual,1,1,CF,2021,2021,1,37,37.0,37
7132,"Polidan, Ronald",INSPIRE:2510416,2510416,individual,1,1,CF,2021,2021,1,37,37.0,37
7133,"Prior, C.R.",INSPIRE:2053481,2053481,individual,1,1,RPF,2022,2022,1,37,37.0,37
7134,"Rapetti, David",INSPIRE:1033840,1033840,individual,1,1,CF,2021,2021,1,37,37.0,37
7135,"Ray, R.",INSPIRE:992180,992180,individual,1,1,RPF,2022,2022,1,37,37.0,37
7136,"Renga, F.",INSPIRE:1046610,1046610,individual,1,1,RPF,2022,2022,1,37,37.0,37
7137,"Roach, Brandon",INSPIRE:1720788,1720788,individual,1,1,CF,2022,2022,1,37,37.0,37
7138,"Romero-Wolf, Andres",INSPIRE:1724412,1724412,individual,1,1,CF,2021,2021,1,37,37.0,37
7139,"Salazar-Gallegos, Daniel",INSPIRE:1914213,1914213,individual,1,1,CF,2022,2022,1,37,37.0,37
7140,"Sato, A.",INSPIRE:990228,990228,individual,1,1,RPF,2022,2022,1,37,37.0,37
7141,"Smith, S.L.",INSPIRE:2053485,2053485,individual,1,1,RPF,2022,2022,1,37,37.0,37
7142,"Stebbins, Albert",INSPIRE:987683,987683,individual,1,1,CF,2021,2021,1,37,37.0,37
7143,"Strong, Andrew W.",INSPIRE:1040849,1040849,individual,1,1,CF,2022,2022,1,37,37.0,37
7144,"Takada, Atsushi",INSPIRE:2051107,2051107,individual,1,1,CF,2022,2022,1,37,37.0,37
7145,"Tanimori, Toru",INSPIRE:986585,986585,individual,1,1,CF,2022,2022,1,37,37.0,37
7146,"Teitelbaum, Lawrence",INSPIRE:2502252,2502252,individual,1,1,CF,2021,2021,1,37,37.0,37
7147,"Truong, N.M.",INSPIRE:2053486,2053486,individual,1,1,RPF,2022,2022,1,37,37.0,37
7148,"Tygier, S.",INSPIRE:1076075,1076075,individual,1,1,RPF,2022,2022,1,37,37.0,37
7149,"Uchida, Y.",INSPIRE:985338,985338,individual,1,1,RPF,2022,2022,1,37,37.0,37
7150,"Watanabe, Yu",INSPIRE:1919659,1919659,individual,1,1,CF,2022,2022,1,37,37.0,37
7151,"Ambrose, D.",INSPIRE:1018509,1018509,individual,1,1,RPF,2022,2022,1,36,36.0,36
7152,"An, Rui",INSPIRE:1734110,1734110,individual,1,1,CF,2022,2022,1,36,36.0,36
7153,"Artikov, A.",INSPIRE:1055571,1055571,individual,1,1,RPF,2022,2022,1,36,36.0,36
7154,"Atanov, N.",INSPIRE:1648542,1648542,individual,1,1,RPF,2022,2022,1,36,36.0,36
7155,"Badgley, K.",INSPIRE:1597907,1597907,individual,1,1,RPF,2022,2022,1,36,36.0,36
7156,"Barlas-Yucel, E.",INSPIRE:1074640,1074640,individual,1,1,RPF,2022,2022,1,36,36.0,36
7157,"Boi, S.",INSPIRE:1798241,1798241,individual,1,1,RPF,2022,2022,1,36,36.0,36
7158,"Borrel, L.",INSPIRE:1787673,1787673,individual,1,1,RPF,2022,2022,1,36,36.0,36
7159,"Chislett, R.T.",INSPIRE:1073988,1073988,individual,1,1,RPF,2022,2022,1,36,36.0,36
7160,"Ciampa, K.",INSPIRE:1292385,1292385,individual,1,1,RPF,2022,2022,1,36,36.0,36
7161,"Cummings, M.A.C.",INSPIRE:1012693,1012693,individual,1,1,RPF,2022,2022,1,36,36.0,36
7162,"Davydov, Yu.I.",INSPIRE:1012292,1012292,individual,1,1,RPF,2022,2022,1,36,36.0,36
7163,"Denisov, S.P.",INSPIRE:1012028,1012028,individual,1,1,RPF,2022,2022,1,36,36.0,36
7164,"Edmonds, A.W.J.",INSPIRE:1597982,1597982,individual,1,1,RPF,2022,2022,1,36,36.0,36
7165,"Evdokimov, V.",INSPIRE:1057464,1057464,individual,1,1,RPF,2022,2022,1,36,36.0,36
7166,"Ferrari, A.",INSPIRE:1021221,1021221,individual,1,1,RPF,2022,2022,1,36,36.0,36
7167,"Gioiosa, A.",INSPIRE:1856270,1856270,individual,1,1,RPF,2022,2022,1,36,36.0,36
7168,"Giusti, V.",INSPIRE:1614932,1614932,individual,1,1,RPF,2022,2022,1,36,36.0,36
7169,"Glagolev, V.",INSPIRE:1008242,1008242,individual,1,1,RPF,2022,2022,1,36,36.0,36
7170,"Glass, H.D.",INSPIRE:1008232,1008232,individual,1,1,RPF,2022,2022,1,36,36.0,36
7171,"Glenzinski, D.",INSPIRE:1008210,1008210,individual,1,1,RPF,2022,2022,1,36,36.0,36
7172,"Goodenough, L.",INSPIRE:1059115,1059115,individual,1,1,RPF,2022,2022,1,36,36.0,36
7173,"Heeck, J.",INSPIRE:1078238,1078238,individual,1,1,RPF,2022,2022,1,36,36.0,36
7174,"Hocker, A.",INSPIRE:1005843,1005843,individual,1,1,RPF,2022,2022,1,36,36.0,36
7175,"Hu, C.",INSPIRE:2052535,2052535,individual,1,1,RPF,2022,2022,1,36,36.0,36
7176,"Jones, M.",INSPIRE:1004159,1004159,individual,1,1,RPF,2022,2022,1,36,36.0,36
7177,"Kampa, C.",INSPIRE:1615144,1615144,individual,1,1,RPF,2022,2022,1,36,36.0,36
7178,"Kozelov, A.V.",INSPIRE:1030789,1030789,individual,1,1,RPF,2022,2022,1,36,36.0,36
7179,"MacKenzie, M.",INSPIRE:1671331,1671331,individual,1,1,RPF,2022,2022,1,36,36.0,36
7180,"Martini, M.",INSPIRE:1068032,1068032,individual,1,1,RPF,2022,2022,1,36,36.0,36
7181,"Messerly, B.",INSPIRE:1224691,1224691,individual,1,1,RPF,2022,2022,1,36,36.0,36
7182,"Ning, O.",INSPIRE:2052533,2052533,individual,1,1,RPF,2022,2022,1,36,36.0,36
7183,"Oksuzian, Y.",INSPIRE:1055435,1055435,individual,1,1,RPF,2022,2022,1,36,36.0,36
7184,"Pasciuto, D.",INSPIRE:1622034,1622034,individual,1,1,RPF,2022,2022,1,36,36.0,36
7185,"Popov, A.V.",INSPIRE:1030805,1030805,individual,1,1,RPF,2022,2022,1,36,36.0,36
7186,"Popp, J.L.",INSPIRE:992959,992959,individual,1,1,RPF,2022,2022,1,36,36.0,36
7187,"Rachamin, R.",INSPIRE:2052544,2052544,individual,1,1,RPF,2022,2022,1,36,36.0,36
7188,"Rakness, G.",INSPIRE:1030120,1030120,individual,1,1,RPF,2022,2022,1,36,36.0,36
7189,"Singh, V.",INSPIRE:2052534,2052534,individual,1,1,RPF,2022,2022,1,36,36.0,36
7190,"Tassielli, G.",INSPIRE:1054774,1054774,individual,1,1,RPF,2022,2022,1,36,36.0,36
7191,"Uesaka, Y.",INSPIRE:1798233,1798233,individual,1,1,RPF,2022,2022,1,36,36.0,36
7192,"Valetov, E.V.",INSPIRE:1614934,1614934,individual,1,1,RPF,2022,2022,1,36,36.0,36
7193,"Vasilyev, I.A.",INSPIRE:1030823,1030823,individual,1,1,RPF,2022,2022,1,36,36.0,36
7194,"Vasilyev, I.I.",INSPIRE:1971154,1971154,individual,1,1,RPF,2022,2022,1,36,36.0,36
7195,"Xia, L.",INSPIRE:983044,983044,individual,1,1,RPF,2022,2022,1,36,36.0,36
7196,"You, Z.Y.",INSPIRE:2176452,2176452,individual,1,1,RPF,2022,2022,1,36,36.0,36
7197,"Zanetti, A.M.",INSPIRE:982360,982360,individual,1,1,RPF,2022,2022,1,36,36.0,36
7198,"Zhang, L.",INSPIRE:1872889,1872889,individual,1,1,RPF,2022,2022,1,36,36.0,36
